qualtrics_id,sub_type,item_number,rev_scoring,response,scored_response
R_25FgHNiNx7jLHy1,EA,8,neg,3,3
R_25FgHNiNx7jLHy1,EE,10,NA,2,2
R_25FgHNiNx7jLHy1,EA,9,NA,3,3
R_25FgHNiNx7jLHy1,EA,10,neg,3,3
R_tMnOA18LivcWZTH,RE,1,neg,4,2
R_tMnOA18LivcWZTH,RA,1,neg,2,4
R_tMnOA18LivcWZTH,RE,2,NA,4,4
R_tMnOA18LivcWZTH,RA,2,neg,2,4
R_tMnOA18LivcWZTH,RE,3,neg,2,4
R_tMnOA18LivcWZTH,RE,4,NA,3,3
R_tMnOA18LivcWZTH,RE,5,neg,3,3
R_tMnOA18LivcWZTH,RA,3,neg,2,4
R_tMnOA18LivcWZTH,RA,4,neg,4,2
R_tMnOA18LivcWZTH,RE,6,NA,2,2
R_tMnOA18LivcWZTH,RE,7,neg,2,4
R_tMnOA18LivcWZTH,RA,5,neg,Strongly Disagree,5
R_tMnOA18LivcWZTH,RA,6,NA,4,4
R_tMnOA18LivcWZTH,RA,7,NA,4,4
R_tMnOA18LivcWZTH,RE,8,NA,4,4
R_tMnOA18LivcWZTH,RA,8,NA,4,4
R_tMnOA18LivcWZTH,RA,9,NA,2,2
R_tMnOA18LivcWZTH,RE,9,neg,4,2
R_tMnOA18LivcWZTH,RA,10,NA,3,3
R_tMnOA18LivcWZTH,RE,10,NA,4,4
R_tMnOA18LivcWZTH,EE,1,NA,2,2
R_tMnOA18LivcWZTH,EA,1,neg,2,4
R_tMnOA18LivcWZTH,EA,2,NA,4,4
R_tMnOA18LivcWZTH,EA,3,NA,2,2
R_tMnOA18LivcWZTH,EE,2,NA,2,2
R_tMnOA18LivcWZTH,EE,3,NA,3,3
R_tMnOA18LivcWZTH,EA,4,NA,2,2
R_tMnOA18LivcWZTH,EA,5,NA,4,4
R_tMnOA18LivcWZTH,EA,6,neg,4,2
R_tMnOA18LivcWZTH,EE,4,neg,2,4
R_tMnOA18LivcWZTH,EE,5,NA,2,2
R_tMnOA18LivcWZTH,EE,6,neg,4,2
R_tMnOA18LivcWZTH,EE,7,neg,2,4
R_tMnOA18LivcWZTH,EE,8,neg,4,2
R_tMnOA18LivcWZTH,EA,7,NA,4,4
R_tMnOA18LivcWZTH,EE,9,neg,4,2
R_tMnOA18LivcWZTH,EA,8,neg,2,4
R_tMnOA18LivcWZTH,EE,10,NA,3,3
R_tMnOA18LivcWZTH,EA,9,NA,4,4
R_tMnOA18LivcWZTH,EA,10,neg,3,3
R_ZrhKf7z3vIvV5Dj,RE,1,neg,Strongly Disagree,5
R_ZrhKf7z3vIvV5Dj,RA,1,neg,Strongly Disagree,5
R_ZrhKf7z3vIvV5Dj,RE,2,NA,Strongly Agree,5
R_ZrhKf7z3vIvV5Dj,RA,2,neg,Strongly Disagree,5
R_ZrhKf7z3vIvV5Dj,RE,3,neg,Strongly Disagree,5
R_ZrhKf7z3vIvV5Dj,RE,4,NA,Strongly Agree,5
R_ZrhKf7z3vIvV5Dj,RE,5,neg,Strongly Disagree,5
R_ZrhKf7z3vIvV5Dj,RA,3,neg,Strongly Disagree,5
R_ZrhKf7z3vIvV5Dj,RA,4,neg,Strongly Disagree,5
R_ZrhKf7z3vIvV5Dj,RE,6,NA,Strongly Agree,5
R_ZrhKf7z3vIvV5Dj,RE,7,neg,Strongly Disagree,5
R_ZrhKf7z3vIvV5Dj,RA,5,neg,2,4
R_ZrhKf7z3vIvV5Dj,RA,6,NA,Strongly Agree,5
R_ZrhKf7z3vIvV5Dj,RA,7,NA,Strongly Agree,5
R_ZrhKf7z3vIvV5Dj,RE,8,NA,Strongly Agree,5
R_ZrhKf7z3vIvV5Dj,RA,8,NA,Strongly Agree,5
R_ZrhKf7z3vIvV5Dj,RA,9,NA,Strongly Agree,5
R_ZrhKf7z3vIvV5Dj,RE,9,neg,Strongly Disagree,5
R_ZrhKf7z3vIvV5Dj,RA,10,NA,Strongly Agree,5
R_ZrhKf7z3vIvV5Dj,RE,10,NA,Strongly Agree,5
R_ZrhKf7z3vIvV5Dj,EE,1,NA,Strongly Agree,5
R_ZrhKf7z3vIvV5Dj,EA,1,neg,Strongly Disagree,5
R_ZrhKf7z3vIvV5Dj,EA,2,NA,4,4
R_ZrhKf7z3vIvV5Dj,EA,3,NA,Strongly Agree,5
R_ZrhKf7z3vIvV5Dj,EE,2,NA,4,4
R_ZrhKf7z3vIvV5Dj,EE,3,NA,3,3
R_ZrhKf7z3vIvV5Dj,EA,4,NA,4,4
R_ZrhKf7z3vIvV5Dj,EA,5,NA,4,4
R_ZrhKf7z3vIvV5Dj,EA,6,neg,2,4
R_ZrhKf7z3vIvV5Dj,EE,4,neg,Strongly Disagree,5
R_ZrhKf7z3vIvV5Dj,EE,5,NA,Strongly Agree,5
R_ZrhKf7z3vIvV5Dj,EE,6,neg,3,3
R_ZrhKf7z3vIvV5Dj,EE,7,neg,2,4
R_ZrhKf7z3vIvV5Dj,EE,8,neg,2,4
R_ZrhKf7z3vIvV5Dj,EA,7,NA,4,4
R_ZrhKf7z3vIvV5Dj,EE,9,neg,2,4
R_ZrhKf7z3vIvV5Dj,EA,8,neg,Strongly Disagree,5
R_ZrhKf7z3vIvV5Dj,EE,10,NA,2,2
R_ZrhKf7z3vIvV5Dj,EA,9,NA,4,4
R_ZrhKf7z3vIvV5Dj,EA,10,neg,2,4
R_3qQgm6HU6SzL5rW,RE,1,neg,2,4
R_3qQgm6HU6SzL5rW,RA,1,neg,4,2
R_3qQgm6HU6SzL5rW,RE,2,NA,Strongly Agree,5
R_3qQgm6HU6SzL5rW,RA,2,neg,2,4
R_3qQgm6HU6SzL5rW,RE,3,neg,2,4
R_3qQgm6HU6SzL5rW,RE,4,NA,4,4
R_3qQgm6HU6SzL5rW,RE,5,neg,Strongly Disagree,5
R_3qQgm6HU6SzL5rW,RA,3,neg,2,4
R_3qQgm6HU6SzL5rW,RA,4,neg,2,4
R_3qQgm6HU6SzL5rW,RE,6,NA,3,3
R_3qQgm6HU6SzL5rW,RE,7,neg,4,2
R_3qQgm6HU6SzL5rW,RA,5,neg,4,2
R_3qQgm6HU6SzL5rW,RA,6,NA,4,4
R_3qQgm6HU6SzL5rW,RA,7,NA,3,3
R_3qQgm6HU6SzL5rW,RE,8,NA,3,3
R_3qQgm6HU6SzL5rW,RA,8,NA,4,4
R_3qQgm6HU6SzL5rW,RA,9,NA,4,4
R_3qQgm6HU6SzL5rW,RE,9,neg,4,2
R_3qQgm6HU6SzL5rW,RA,10,NA,2,2
R_3qQgm6HU6SzL5rW,RE,10,NA,Strongly Agree,5
R_3qQgm6HU6SzL5rW,EE,1,NA,4,4
R_3qQgm6HU6SzL5rW,EA,1,neg,2,4
R_3qQgm6HU6SzL5rW,EA,2,NA,3,3
R_3qQgm6HU6SzL5rW,EA,3,NA,Strongly Agree,5
R_3qQgm6HU6SzL5rW,EE,2,NA,4,4
R_3qQgm6HU6SzL5rW,EE,3,NA,2,2
R_3qQgm6HU6SzL5rW,EA,4,NA,4,4
R_3qQgm6HU6SzL5rW,EA,5,NA,2,2
R_3qQgm6HU6SzL5rW,EA,6,neg,3,3
R_3qQgm6HU6SzL5rW,EE,4,neg,2,4
R_3qQgm6HU6SzL5rW,EE,5,NA,4,4
R_3qQgm6HU6SzL5rW,EE,6,neg,4,2
R_3qQgm6HU6SzL5rW,EE,7,neg,3,3
R_3qQgm6HU6SzL5rW,EE,8,neg,3,3
R_3qQgm6HU6SzL5rW,EA,7,NA,2,2
R_3qQgm6HU6SzL5rW,EE,9,neg,2,4
R_3qQgm6HU6SzL5rW,EA,8,neg,2,4
R_3qQgm6HU6SzL5rW,EE,10,NA,2,2
R_3qQgm6HU6SzL5rW,EA,9,NA,Strongly Agree,5
R_3qQgm6HU6SzL5rW,EA,10,neg,3,3
R_RgdaG1r6ySaED3b,RE,1,neg,Strongly Disagree,5
R_RgdaG1r6ySaED3b,RA,1,neg,Strongly Disagree,5
R_RgdaG1r6ySaED3b,RE,2,NA,Strongly Agree,5
R_RgdaG1r6ySaED3b,RA,2,neg,Strongly Disagree,5
R_RgdaG1r6ySaED3b,RE,3,neg,Strongly Disagree,5
R_RgdaG1r6ySaED3b,RE,4,NA,Strongly Agree,5
R_RgdaG1r6ySaED3b,RE,5,neg,Strongly Disagree,5
R_RgdaG1r6ySaED3b,RA,3,neg,Strongly Disagree,5
R_RgdaG1r6ySaED3b,RA,4,neg,Strongly Disagree,5
R_RgdaG1r6ySaED3b,RE,6,NA,3,3
R_RgdaG1r6ySaED3b,RE,7,neg,Strongly Disagree,5
R_RgdaG1r6ySaED3b,RA,5,neg,Strongly Disagree,5
R_RgdaG1r6ySaED3b,RA,6,NA,Strongly Agree,5
R_RgdaG1r6ySaED3b,RA,7,NA,Strongly Agree,5
R_RgdaG1r6ySaED3b,RE,8,NA,Strongly Agree,5
R_RgdaG1r6ySaED3b,RA,8,NA,Strongly Agree,5
R_RgdaG1r6ySaED3b,RA,9,NA,Strongly Agree,5
R_RgdaG1r6ySaED3b,RE,9,neg,Strongly Disagree,5
R_RgdaG1r6ySaED3b,RA,10,NA,Strongly Agree,5
R_RgdaG1r6ySaED3b,RE,10,NA,Strongly Agree,5
R_RgdaG1r6ySaED3b,EE,1,NA,Strongly Disagree,1
R_RgdaG1r6ySaED3b,EA,1,neg,3,3
R_RgdaG1r6ySaED3b,EA,2,NA,3,3
R_RgdaG1r6ySaED3b,EA,3,NA,Strongly Disagree,1
R_RgdaG1r6ySaED3b,EE,2,NA,2,2
R_RgdaG1r6ySaED3b,EE,3,NA,2,2
R_RgdaG1r6ySaED3b,EA,4,NA,2,2
R_RgdaG1r6ySaED3b,EA,5,NA,Strongly Disagree,1
R_RgdaG1r6ySaED3b,EA,6,neg,Strongly Agree,1
R_RgdaG1r6ySaED3b,EE,4,neg,Strongly Agree,1
R_RgdaG1r6ySaED3b,EE,5,NA,3,3
R_RgdaG1r6ySaED3b,EE,6,neg,Strongly Agree,1
R_RgdaG1r6ySaED3b,EE,7,neg,Strongly Agree,1
R_RgdaG1r6ySaED3b,EE,8,neg,Strongly Agree,1
R_RgdaG1r6ySaED3b,EA,7,NA,2,2
R_RgdaG1r6ySaED3b,EE,9,neg,Strongly Agree,1
R_RgdaG1r6ySaED3b,EA,8,neg,3,3
R_RgdaG1r6ySaED3b,EE,10,NA,Strongly Disagree,1
R_RgdaG1r6ySaED3b,EA,9,NA,Strongly Disagree,1
R_RgdaG1r6ySaED3b,EA,10,neg,Strongly Agree,1
R_1dLxziNIY5kGLjd,RE,1,neg,2,4
R_1dLxziNIY5kGLjd,RA,1,neg,2,4
R_1dLxziNIY5kGLjd,RE,2,NA,Strongly Agree,5
R_1dLxziNIY5kGLjd,RA,2,neg,2,4
R_1dLxziNIY5kGLjd,RE,3,neg,Strongly Disagree,5
R_1dLxziNIY5kGLjd,RE,4,NA,2,2
R_1dLxziNIY5kGLjd,RE,5,neg,2,4
R_1dLxziNIY5kGLjd,RA,3,neg,Strongly Disagree,5
R_1dLxziNIY5kGLjd,RA,4,neg,3,3
R_1dLxziNIY5kGLjd,RE,6,NA,Strongly Disagree,1
R_1dLxziNIY5kGLjd,RE,7,neg,3,3
R_1dLxziNIY5kGLjd,RA,5,neg,Strongly Disagree,5
R_1dLxziNIY5kGLjd,RA,6,NA,4,4
R_1dLxziNIY5kGLjd,RA,7,NA,Strongly Agree,5
R_1dLxziNIY5kGLjd,RE,8,NA,Strongly Disagree,1
R_1dLxziNIY5kGLjd,RA,8,NA,Strongly Disagree,1
R_1dLxziNIY5kGLjd,RA,9,NA,Strongly Agree,5
R_1dLxziNIY5kGLjd,RE,9,neg,2,4
R_1dLxziNIY5kGLjd,RA,10,NA,Strongly Disagree,1
R_1dLxziNIY5kGLjd,RE,10,NA,4,4
R_1dLxziNIY5kGLjd,EE,1,NA,4,4
R_1dLxziNIY5kGLjd,EA,1,neg,3,3
R_1dLxziNIY5kGLjd,EA,2,NA,2,2
R_1dLxziNIY5kGLjd,EA,3,NA,Strongly Agree,5
R_1dLxziNIY5kGLjd,EE,2,NA,2,2
R_1dLxziNIY5kGLjd,EE,3,NA,Strongly Disagree,1
R_1dLxziNIY5kGLjd,EA,4,NA,4,4
R_1dLxziNIY5kGLjd,EA,5,NA,2,2
R_1dLxziNIY5kGLjd,EA,6,neg,4,2
R_1dLxziNIY5kGLjd,EE,4,neg,2,4
R_1dLxziNIY5kGLjd,EE,5,NA,3,3
R_1dLxziNIY5kGLjd,EE,6,neg,2,4
R_1dLxziNIY5kGLjd,EE,7,neg,Strongly Disagree,5
R_1dLxziNIY5kGLjd,EE,8,neg,Strongly Disagree,5
R_1dLxziNIY5kGLjd,EA,7,NA,2,2
R_1dLxziNIY5kGLjd,EE,9,neg,2,4
R_1dLxziNIY5kGLjd,EA,8,neg,Strongly Disagree,5
R_1dLxziNIY5kGLjd,EE,10,NA,2,2
R_1dLxziNIY5kGLjd,EA,9,NA,2,2
R_1dLxziNIY5kGLjd,EA,10,neg,3,3
R_3NCjdjlKV3JNqyx,RE,1,neg,Strongly Disagree,5
R_3NCjdjlKV3JNqyx,RA,1,neg,4,2
R_3NCjdjlKV3JNqyx,RE,2,NA,3,3
R_3NCjdjlKV3JNqyx,RA,2,neg,Strongly Disagree,5
R_3NCjdjlKV3JNqyx,RE,3,neg,Strongly Disagree,5
R_3NCjdjlKV3JNqyx,RE,4,NA,4,4
R_3NCjdjlKV3JNqyx,RE,5,neg,Strongly Disagree,5
R_3NCjdjlKV3JNqyx,RA,3,neg,3,3
R_3NCjdjlKV3JNqyx,RA,4,neg,Strongly Disagree,5
R_3NCjdjlKV3JNqyx,RE,6,NA,3,3
R_3NCjdjlKV3JNqyx,RE,7,neg,4,2
R_3NCjdjlKV3JNqyx,RA,5,neg,Strongly Agree,1
R_3NCjdjlKV3JNqyx,RA,6,NA,4,4
R_3NCjdjlKV3JNqyx,RA,7,NA,4,4
R_3NCjdjlKV3JNqyx,RE,8,NA,Strongly Disagree,1
R_3NCjdjlKV3JNqyx,RA,8,NA,Strongly Agree,5
R_3NCjdjlKV3JNqyx,RA,9,NA,Strongly Agree,5
R_3NCjdjlKV3JNqyx,RE,9,neg,Strongly Disagree,5
R_3NCjdjlKV3JNqyx,RA,10,NA,2,2
R_3NCjdjlKV3JNqyx,RE,10,NA,Strongly Agree,5
R_3NCjdjlKV3JNqyx,EE,1,NA,4,4
R_3NCjdjlKV3JNqyx,EA,1,neg,2,4
R_3NCjdjlKV3JNqyx,EA,2,NA,2,2
R_3NCjdjlKV3JNqyx,EA,3,NA,Strongly Disagree,1
R_3NCjdjlKV3JNqyx,EE,2,NA,3,3
R_3NCjdjlKV3JNqyx,EE,3,NA,Strongly Agree,5
R_3NCjdjlKV3JNqyx,EA,4,NA,2,2
R_3NCjdjlKV3JNqyx,EA,5,NA,Strongly Disagree,1
R_3NCjdjlKV3JNqyx,EA,6,neg,4,2
R_3NCjdjlKV3JNqyx,EE,4,neg,Strongly Disagree,5
R_3NCjdjlKV3JNqyx,EE,5,NA,Strongly Agree,5
R_3NCjdjlKV3JNqyx,EE,6,neg,Strongly Agree,1
R_3NCjdjlKV3JNqyx,EE,7,neg,3,3
R_3NCjdjlKV3JNqyx,EE,8,neg,Strongly Disagree,5
R_3NCjdjlKV3JNqyx,EA,7,NA,Strongly Disagree,1
R_3NCjdjlKV3JNqyx,EE,9,neg,Strongly Disagree,5
R_3NCjdjlKV3JNqyx,EA,8,neg,2,4
R_3NCjdjlKV3JNqyx,EE,10,NA,3,3
R_3NCjdjlKV3JNqyx,EA,9,NA,3,3
R_3NCjdjlKV3JNqyx,EA,10,neg,4,2
R_1pRLQotumrUJQrp,RE,1,neg,Strongly Disagree,5
R_1pRLQotumrUJQrp,RA,1,neg,Strongly Disagree,5
R_1pRLQotumrUJQrp,RE,2,NA,Strongly Agree,5
R_1pRLQotumrUJQrp,RA,2,neg,Strongly Disagree,5
R_1pRLQotumrUJQrp,RE,3,neg,Strongly Disagree,5
R_1pRLQotumrUJQrp,RE,4,NA,Strongly Agree,5
R_1pRLQotumrUJQrp,RE,5,neg,4,2
R_1pRLQotumrUJQrp,RA,3,neg,2,4
R_1pRLQotumrUJQrp,RA,4,neg,4,2
R_1pRLQotumrUJQrp,RE,6,NA,2,2
R_1pRLQotumrUJQrp,RE,7,neg,3,3
R_1pRLQotumrUJQrp,RA,5,neg,2,4
R_1pRLQotumrUJQrp,RA,6,NA,Strongly Agree,5
R_1pRLQotumrUJQrp,RA,7,NA,Strongly Agree,5
R_1pRLQotumrUJQrp,RE,8,NA,2,2
R_1pRLQotumrUJQrp,RA,8,NA,Strongly Disagree,1
R_1pRLQotumrUJQrp,RA,9,NA,3,3
R_1pRLQotumrUJQrp,RE,9,neg,2,4
R_1pRLQotumrUJQrp,RA,10,NA,4,4
R_1pRLQotumrUJQrp,RE,10,NA,4,4
R_1pRLQotumrUJQrp,EE,1,NA,Strongly Agree,5
R_1pRLQotumrUJQrp,EA,1,neg,2,4
R_1pRLQotumrUJQrp,EA,2,NA,3,3
R_1pRLQotumrUJQrp,EA,3,NA,2,2
R_1pRLQotumrUJQrp,EE,2,NA,4,4
R_1pRLQotumrUJQrp,EE,3,NA,4,4
R_1pRLQotumrUJQrp,EA,4,NA,Strongly Agree,5
R_1pRLQotumrUJQrp,EA,5,NA,Strongly Agree,5
R_1pRLQotumrUJQrp,EA,6,neg,4,2
R_1pRLQotumrUJQrp,EE,4,neg,Strongly Disagree,5
R_1pRLQotumrUJQrp,EE,5,NA,2,2
R_1pRLQotumrUJQrp,EE,6,neg,Strongly Agree,1
R_1pRLQotumrUJQrp,EE,7,neg,2,4
R_1pRLQotumrUJQrp,EE,8,neg,Strongly Disagree,5
R_1pRLQotumrUJQrp,EA,7,NA,Strongly Agree,5
R_1pRLQotumrUJQrp,EE,9,neg,2,4
R_1pRLQotumrUJQrp,EA,8,neg,2,4
R_1pRLQotumrUJQrp,EE,10,NA,Strongly Agree,5
R_1pRLQotumrUJQrp,EA,9,NA,2,2
R_1pRLQotumrUJQrp,EA,10,neg,Strongly Disagree,5
R_28zFXIh1LYIaHcN,RE,1,neg,2,4
R_28zFXIh1LYIaHcN,RA,1,neg,2,4
R_28zFXIh1LYIaHcN,RE,2,NA,Strongly Agree,5
R_28zFXIh1LYIaHcN,RA,2,neg,2,4
R_28zFXIh1LYIaHcN,RE,3,neg,2,4
R_28zFXIh1LYIaHcN,RE,4,NA,4,4
R_28zFXIh1LYIaHcN,RE,5,neg,2,4
R_28zFXIh1LYIaHcN,RA,3,neg,2,4
R_28zFXIh1LYIaHcN,RA,4,neg,2,4
R_28zFXIh1LYIaHcN,RE,6,NA,4,4
R_28zFXIh1LYIaHcN,RE,7,neg,2,4
R_28zFXIh1LYIaHcN,RA,5,neg,4,2
R_28zFXIh1LYIaHcN,RA,6,NA,Strongly Agree,5
R_28zFXIh1LYIaHcN,RA,7,NA,4,4
R_28zFXIh1LYIaHcN,RE,8,NA,4,4
R_28zFXIh1LYIaHcN,RA,8,NA,4,4
R_28zFXIh1LYIaHcN,RA,9,NA,4,4
R_28zFXIh1LYIaHcN,RE,9,neg,4,2
R_28zFXIh1LYIaHcN,RA,10,NA,4,4
R_28zFXIh1LYIaHcN,RE,10,NA,Strongly Agree,5
R_28zFXIh1LYIaHcN,EE,1,NA,4,4
R_28zFXIh1LYIaHcN,EA,1,neg,2,4
R_28zFXIh1LYIaHcN,EA,2,NA,4,4
R_28zFXIh1LYIaHcN,EA,3,NA,4,4
R_28zFXIh1LYIaHcN,EE,2,NA,4,4
R_28zFXIh1LYIaHcN,EE,3,NA,4,4
R_28zFXIh1LYIaHcN,EA,4,NA,4,4
R_28zFXIh1LYIaHcN,EA,5,NA,4,4
R_28zFXIh1LYIaHcN,EA,6,neg,4,2
R_28zFXIh1LYIaHcN,EE,4,neg,2,4
R_28zFXIh1LYIaHcN,EE,5,NA,4,4
R_28zFXIh1LYIaHcN,EE,6,neg,2,4
R_28zFXIh1LYIaHcN,EE,7,neg,2,4
R_28zFXIh1LYIaHcN,EE,8,neg,2,4
R_28zFXIh1LYIaHcN,EA,7,NA,4,4
R_28zFXIh1LYIaHcN,EE,9,neg,3,3
R_28zFXIh1LYIaHcN,EA,8,neg,2,4
R_28zFXIh1LYIaHcN,EE,10,NA,4,4
R_28zFXIh1LYIaHcN,EA,9,NA,4,4
R_28zFXIh1LYIaHcN,EA,10,neg,Strongly Agree,1
R_powEV8HrAm5kefT,RE,1,neg,Strongly Disagree,5
R_powEV8HrAm5kefT,RA,1,neg,Strongly Disagree,5
R_powEV8HrAm5kefT,RE,2,NA,Strongly Agree,5
R_powEV8HrAm5kefT,RA,2,neg,Strongly Disagree,5
R_powEV8HrAm5kefT,RE,3,neg,Strongly Disagree,5
R_powEV8HrAm5kefT,RE,4,NA,Strongly Agree,5
R_powEV8HrAm5kefT,RE,5,neg,Strongly Disagree,5
R_powEV8HrAm5kefT,RA,3,neg,Strongly Disagree,5
R_powEV8HrAm5kefT,RA,4,neg,Strongly Disagree,5
R_powEV8HrAm5kefT,RE,6,NA,Strongly Agree,5
R_powEV8HrAm5kefT,RE,7,neg,Strongly Disagree,5
R_powEV8HrAm5kefT,RA,5,neg,Strongly Agree,1
R_powEV8HrAm5kefT,RA,6,NA,Strongly Agree,5
R_powEV8HrAm5kefT,RA,7,NA,Strongly Agree,5
R_powEV8HrAm5kefT,RE,8,NA,Strongly Agree,5
R_powEV8HrAm5kefT,RA,8,NA,Strongly Agree,5
R_powEV8HrAm5kefT,RA,9,NA,4,4
R_powEV8HrAm5kefT,RE,9,neg,Strongly Disagree,5
R_powEV8HrAm5kefT,RA,10,NA,2,2
R_powEV8HrAm5kefT,RE,10,NA,Strongly Agree,5
R_powEV8HrAm5kefT,EE,1,NA,2,2
R_powEV8HrAm5kefT,EA,1,neg,3,3
R_powEV8HrAm5kefT,EA,2,NA,4,4
R_powEV8HrAm5kefT,EA,3,NA,2,2
R_powEV8HrAm5kefT,EE,2,NA,4,4
R_powEV8HrAm5kefT,EE,3,NA,2,2
R_powEV8HrAm5kefT,EA,4,NA,2,2
R_powEV8HrAm5kefT,EA,5,NA,2,2
R_powEV8HrAm5kefT,EA,6,neg,Strongly Disagree,5
R_powEV8HrAm5kefT,EE,4,neg,4,2
R_powEV8HrAm5kefT,EE,5,NA,Strongly Agree,5
R_powEV8HrAm5kefT,EE,6,neg,Strongly Disagree,5
R_powEV8HrAm5kefT,EE,7,neg,Strongly Disagree,5
R_powEV8HrAm5kefT,EE,8,neg,2,4
R_powEV8HrAm5kefT,EA,7,NA,4,4
R_powEV8HrAm5kefT,EE,9,neg,4,2
R_powEV8HrAm5kefT,EA,8,neg,2,4
R_powEV8HrAm5kefT,EE,10,NA,2,2
R_powEV8HrAm5kefT,EA,9,NA,4,4
R_powEV8HrAm5kefT,EA,10,neg,2,4
R_2SeJv2phDwASPUs,RE,1,neg,4,2
R_2SeJv2phDwASPUs,RA,1,neg,4,2
R_2SeJv2phDwASPUs,RE,2,NA,3,3
R_2SeJv2phDwASPUs,RA,2,neg,4,2
R_2SeJv2phDwASPUs,RE,3,neg,4,2
R_2SeJv2phDwASPUs,RE,4,NA,2,2
R_2SeJv2phDwASPUs,RE,5,neg,4,2
R_2SeJv2phDwASPUs,RA,3,neg,2,4
R_2SeJv2phDwASPUs,RA,4,neg,2,4
R_2SeJv2phDwASPUs,RE,6,NA,2,2
R_2SeJv2phDwASPUs,RE,7,neg,3,3
R_2SeJv2phDwASPUs,RA,5,neg,Strongly Agree,1
R_2SeJv2phDwASPUs,RA,6,NA,3,3
R_2SeJv2phDwASPUs,RA,7,NA,Strongly Agree,5
R_2SeJv2phDwASPUs,RE,8,NA,2,2
R_2SeJv2phDwASPUs,RA,8,NA,4,4
R_2SeJv2phDwASPUs,RA,9,NA,4,4
R_2SeJv2phDwASPUs,RE,9,neg,Strongly Agree,1
R_2SeJv2phDwASPUs,RA,10,NA,4,4
R_2SeJv2phDwASPUs,RE,10,NA,Strongly Agree,5
R_2SeJv2phDwASPUs,EE,1,NA,3,3
R_2SeJv2phDwASPUs,EA,1,neg,3,3
R_2SeJv2phDwASPUs,EA,2,NA,3,3
R_2SeJv2phDwASPUs,EA,3,NA,3,3
R_2SeJv2phDwASPUs,EE,2,NA,3,3
R_2SeJv2phDwASPUs,EE,3,NA,3,3
R_2SeJv2phDwASPUs,EA,4,NA,3,3
R_2SeJv2phDwASPUs,EA,5,NA,3,3
R_2SeJv2phDwASPUs,EA,6,neg,3,3
R_2SeJv2phDwASPUs,EE,4,neg,4,2
R_2SeJv2phDwASPUs,EE,5,NA,3,3
R_2SeJv2phDwASPUs,EE,6,neg,2,4
R_2SeJv2phDwASPUs,EE,7,neg,4,2
R_2SeJv2phDwASPUs,EE,8,neg,2,4
R_2SeJv2phDwASPUs,EA,7,NA,Strongly Disagree,1
R_2SeJv2phDwASPUs,EE,9,neg,3,3
R_2SeJv2phDwASPUs,EA,8,neg,4,2
R_2SeJv2phDwASPUs,EE,10,NA,4,4
R_2SeJv2phDwASPUs,EA,9,NA,4,4
R_2SeJv2phDwASPUs,EA,10,neg,Strongly Agree,1
R_AhTggtRHxH6xrTb,RE,1,neg,3,3
R_AhTggtRHxH6xrTb,RA,1,neg,3,3
R_AhTggtRHxH6xrTb,RE,2,NA,4,4
R_AhTggtRHxH6xrTb,RA,2,neg,3,3
R_AhTggtRHxH6xrTb,RE,3,neg,3,3
R_AhTggtRHxH6xrTb,RE,4,NA,2,2
R_AhTggtRHxH6xrTb,RE,5,neg,4,2
R_AhTggtRHxH6xrTb,RA,3,neg,2,4
R_AhTggtRHxH6xrTb,RA,4,neg,2,4
R_AhTggtRHxH6xrTb,RE,6,NA,3,3
R_AhTggtRHxH6xrTb,RE,7,neg,4,2
R_AhTggtRHxH6xrTb,RA,5,neg,3,3
R_AhTggtRHxH6xrTb,RA,6,NA,4,4
R_AhTggtRHxH6xrTb,RA,7,NA,3,3
R_AhTggtRHxH6xrTb,RE,8,NA,3,3
R_AhTggtRHxH6xrTb,RA,8,NA,Strongly Agree,5
R_AhTggtRHxH6xrTb,RA,9,NA,4,4
R_AhTggtRHxH6xrTb,RE,9,neg,4,2
R_AhTggtRHxH6xrTb,RA,10,NA,4,4
R_AhTggtRHxH6xrTb,RE,10,NA,3,3
R_AhTggtRHxH6xrTb,EE,1,NA,3,3
R_AhTggtRHxH6xrTb,EA,1,neg,Strongly Disagree,5
R_AhTggtRHxH6xrTb,EA,2,NA,4,4
R_AhTggtRHxH6xrTb,EA,3,NA,3,3
R_AhTggtRHxH6xrTb,EE,2,NA,4,4
R_AhTggtRHxH6xrTb,EE,3,NA,4,4
R_AhTggtRHxH6xrTb,EA,4,NA,Strongly Agree,5
R_AhTggtRHxH6xrTb,EA,5,NA,4,4
R_AhTggtRHxH6xrTb,EA,6,neg,2,4
R_AhTggtRHxH6xrTb,EE,4,neg,2,4
R_AhTggtRHxH6xrTb,EE,5,NA,4,4
R_AhTggtRHxH6xrTb,EE,6,neg,4,2
R_AhTggtRHxH6xrTb,EE,7,neg,3,3
R_AhTggtRHxH6xrTb,EE,8,neg,3,3
R_AhTggtRHxH6xrTb,EA,7,NA,4,4
R_AhTggtRHxH6xrTb,EE,9,neg,2,4
R_AhTggtRHxH6xrTb,EA,8,neg,2,4
R_AhTggtRHxH6xrTb,EE,10,NA,4,4
R_AhTggtRHxH6xrTb,EA,9,NA,3,3
R_AhTggtRHxH6xrTb,EA,10,neg,2,4
R_OxLEJkniZlsCYut,RE,1,neg,Strongly Disagree,5
R_OxLEJkniZlsCYut,RA,1,neg,2,4
R_OxLEJkniZlsCYut,RE,2,NA,Strongly Agree,5
